valid,air_temperature,dew_point,relative_humidity,wind_direction,wind_speed,sea_level_pressure,one_hour_precipitation,wind_gust,cloud_coverage_level1,cloud_coverage_level2,cloud_coverage_level,cloud_height_level1,cloud_height_level,cloud_height_level.1
2013-03-15 0:30:00,-4,-7,79.62,350,28,,0,43,BKN,OVC,,900,1200,
2013-03-15 16:30:00,1,-10,43.65,360,13,,0,,FEW,,,4600,,
2013-03-16 8:30:00,0,-9,50.75,20,10,,0,,FEW,,,3000,,
2013-03-17 0:30:00,-7,-11,73.13,60,6,,0,,,,,,,
2013-03-17 16:30:00,1,-7,55.14,140,20,,0,,,,,,,
2013-03-18 8:30:00,0,-4,74.44,120,13,,0,,BKN,,,2000,,
2013-03-19 0:30:00,2,1,93.08,40,6,,0,,BKN,OVC,,600,700,
2013-03-19 16:30:00,8,1,61.28,270,14,,0,,FEW,SCT,,3000,8000,
2013-03-20 8:30:00,7,0,61.03,90,4,,0,,,,,,,
2013-03-21 0:30:00,8,2,65.83,320,8,,0,,,,,,,
2013-03-21 16:30:00,5,-4,52.17,350,16,,0,,FEW,,,3600,,
2013-03-22 8:30:00,2,-6,55.41,340,19,,0,,SCT,BKN,,3200,4000,
2013-03-23 0:30:00,-1,-7,63.75,20,7,,0,,BKN,,,2700,,
2013-03-23 16:30:00,3,-6,51.61,130,9,,0,,BKN,,,4800,,
2013-03-24 8:30:00,-4,-10,63.03,70,10,,0,,SCT,OVC,,1300,2900,
2013-03-25 0:30:00,-2,-7,68.61,250,4,,0,,FEW,SCT,OVC,2000,5500,7500
2013-03-25 16:30:00,0,-6,63.99,40,8,,0,,BKN,OVC,,3500,4800,
2013-03-26 8:30:00,-2,-5,79.92,320,6,,0,,BKN,,,1100,,
2013-03-27 0:30:00,-3,-5,86.07,290,2,,0,,FEW,BKN,OVC,400,600,1000
2013-03-27 16:30:00,2,-4,64.46,150,3,,0,,FEW,BKN,,1800,2400,
2013-03-28 8:30:00,1,-4,69.25,150,8,,0,,BKN,,,3300,,
2013-03-29 0:30:00,1,0,93.03,100,5,,0,,SCT,OVC,,600,800,
2013-03-29 16:30:00,1,0,93.03,80,5,,0,,OVC,,,400,,
2013-03-30 8:30:00,2,1,93.08,20,3,,0,,SCT,BKN,,200,1100,
2013-03-31 0:30:00,4,4,100,40,9,,0,,OVC,,,1800,,
2013-03-31 17:00:00,1,-1,86.49,340,15,,0,,FEW,BKN,,900,1600,
2013-04-01 9:00:00,3,-3,64.7,330,8,,0,,SCT,,,2400,,
2013-04-02 1:00:00,1,-1,86.49,50,7,,0,,SCT,BKN,BKN,3300,3700,4900
2013-04-02 17:00:00,5,0,70.08,20,12,,0,,FEW,OVC,,3200,4200,
2013-04-03 9:00:00,1,-1,86.49,330,12,,0,,FEW,BKN,,1000,2100,
2013-04-04 1:00:00,1,-1,86.49,340,12,,0,,FEW,BKN,OVC,1800,2900,3500
2013-04-04 17:00:00,6,0,65.38,350,5,,0,,FEW,BKN,,2200,2900,
2013-04-05 9:00:00,6,3,81.07,110,8,,0,,BKN,,,1500,,
2013-04-06 1:00:00,3,2,93.14,330,7,,0,,FEW,BKN,OVC,700,1100,6400
2013-04-06 17:00:00,6,1,70.28,350,10,,0,,FEW,BKN,,2800,5800,
2013-04-07 9:00:00,5,0,70.08,40,6,,0,,FEW,BKN,,2000,6000,
2013-04-08 1:00:00,1,-3,74.63,360,5,,0,,,,,,,
2013-04-08 17:00:00,8,1,61.28,140,9,,0,,,,,,,
2013-04-09 9:00:00,10,3,61.76,,2,,0,,FEW,,,2500,,
2013-04-10 1:00:00,7,6,93.35,50,8,,0,,FEW,BKN,OVC,1200,5000,9000
2013-04-10 18:30:00,12,4,58.02,320,7,,0,,,,,,,
2013-04-11 10:30:00,17,7,51.72,200,13,,0,,FEW,,,3600,,
2013-04-12 2:30:00,10,7,81.61,150,10,,0,,,,,,,
2013-04-12 18:30:00,10,8,87.37,280,3,,0,,,,,,,
2013-04-13 10:30:00,16,4,44.76,290,12,,0,,SCT,,,4800,,
2013-04-14 2:30:00,11,3,57.77,310,10,,0,,,,,,,
2013-04-14 18:30:00,13,2,47.16,130,1,,0,,,,,,,
2013-04-15 10:30:00,16,5,48,130,4,,0,,,,,,,
2013-04-16 2:30:00,5,2,80.93,60,3,,0,,,,,,,
2013-04-16 18:30:00,14,4,50.91,180,3,,0,,,,,,,
2013-04-17 10:30:00,19,7,45.6,,2,,0,,,,,,,
2013-04-18 2:30:00,9,7,87.28,50,3,,0,,,,,,,
2013-04-18 18:30:00,19,10,55.88,160,3,,0,,,,,,,
2013-04-19 10:30:00,19,13,68.15,290,9,,0,,FEW,BKN,,2800,6300,
2013-04-20 2:30:00,11,9,87.47,320,10,,0,,FEW,,,1400,,
2013-04-20 18:30:00,15,9,67.33,320,5,,0,,NSC,,,,,
2013-04-21 10:30:00,20,7,42.85,120,3,,0,,,,,,,
2013-04-22 2:30:00,10,7,81.61,50,6,,0,,,,,,,
2013-04-22 18:30:00,18,7,48.55,20,4,,0,,,,,,,
2013-04-23 10:30:00,22,9,43.42,,5,,0,,FEW,,,4500,,
2013-04-24 2:30:00,14,9,71.83,310,8,,0,,,,,,,
2013-04-24 18:30:00,19,9,52.25,150,3,,0,,,,,,,
2013-04-25 10:30:00,24,7,33.57,,2,,0,,,,,,,
2013-04-26 2:30:00,12,8,76.5,40,2,,0,,,,,,,
2013-04-26 18:30:00,20,11,56.13,150,6,,0,,,,,,,
2013-04-27 10:30:00,24,12,46.98,200,17,,0,,FEW,,,4300,,
2013-04-28 2:30:00,16,12,77.14,200,9,,0,,,,,,,
2013-04-28 18:30:00,16,12,77.14,40,5,,0,,,,,,,
2013-04-29 10:30:00,23,14,56.88,20,5,,0,,,,,,,
2013-04-30 2:30:00,13,10,81.99,270,1,,0,,,,,,,
2013-04-30 18:30:00,20,14,68.35,140,6,,0,,,,,,,
2013-05-01 10:30:00,23,11,46.71,320,4,,0,,,,,,,
2013-05-02 2:30:00,16,13,82.37,60,6,,0,,,,,,,
2013-05-02 18:30:00,18,16,88.09,280,3,,0,,FEW,FEW,SCT,1000,2000,5300
2013-05-03 10:30:00,19,14,72.74,300,11,,0,,FEW,SCT,BKN,2100,2300,2800
2013-05-04 2:30:00,11,9,87.47,350,6,,0,,FEW,SCT,,1300,1700,
2013-05-04 18:30:00,17,12,72.38,10,3,,0,,FEW,SCT,,3900,8100,
2013-05-05 10:30:00,21,10,49.37,330,3,,0,,BKN,,,3500,,
2013-05-06 2:30:00,15,13,87.83,50,6,,0,,SCT,BKN,,4800,8600,
2013-05-06 18:30:00,19,15,77.6,100,7,,0,,,,,,,
2013-05-07 10:30:00,21,16,73.09,110,9,,0,,BKN,,,2200,,
2013-05-08 2:30:00,15,14,93.74,20,3,,0,,,,,,,
2013-05-08 18:30:00,20,15,72.92,80,2,,0,,,,,,,
2013-05-09 10:30:00,22,13,56.63,180,8,,0,,FEW,,,3200,,
2013-05-10 2:30:00,11,9,87.47,60,4,,0,,,,,,,
2013-05-10 18:30:00,16,13,82.37,300,17,,0,28,FEW,SCT,,1400,2200,
2013-05-11 10:30:00,16,13,82.37,330,11,,0,,FEW,SCT,BKN,1400,1600,2600
2013-05-12 2:30:00,12,10,87.56,340,11,,0,,BKN,BKN,,1400,1700,
2013-05-12 18:30:00,14,10,76.82,310,9,,0,,FEW,FEW,BKN,1200,2600,4600
2013-05-13 10:30:00,15,4,47.72,330,17,,0,,,,,,,
2013-05-14 2:30:00,9,6,81.47,290,9,,0,,,,,,,
2013-05-14 18:30:00,18,8,51.98,190,2,,0,,,,,,,
2013-05-15 10:30:00,21,9,46.16,170,12,,0,,,,,,,
2013-05-16 2:30:00,11,10,93.55,60,7,,0,,,,,,,
2013-05-16 18:30:00,22,11,49.64,150,9,,0,,,,,,,
2013-05-17 10:30:00,19,14,72.74,160,10,,0,,FEW,SCT,BKN,2200,5000,9400
2013-05-18 2:30:00,13,12,93.65,180,7,,0,,BKN,,,1000,,
2013-05-18 18:30:00,18,11,63.6,170,7,,0,,,,,,,
2013-05-19 10:30:00,24,12,46.98,170,14,,0,,,,,,,
2013-05-20 2:30:00,14,10,76.82,290,8,,0,,FEW,SCT,,1600,3600,
2013-05-20 18:30:00,17,11,67.75,170,2,,0,,,,,,,
2013-05-21 10:30:00,18,9,55.63,260,5,,0,,FEW,SCT,,3400,3800,
2013-05-22 2:30:00,10,8,87.37,190,2,,0,,,,,,,
2013-05-22 18:30:00,18,8,51.98,290,12,,0,,,,,,,
2013-05-23 10:30:00,15,4,47.72,350,16,,0,,SCT,,,4600,,
2013-05-24 2:30:00,9,5,76.01,340,8,,0,,,,,,,
2013-05-24 18:30:00,13,7,66.91,10,8,,0,,FEW,SCT,,3600,6500,
2013-05-25 10:30:00,14,7,62.69,310,8,,0,,SCT,BKN,,2500,3400,
2013-05-26 2:30:00,10,7,81.61,320,6,,0,,FEW,BKN,,2200,8800,
2013-05-26 18:30:00,12,4,58.02,310,10,,0,,FEW,,,2800,,
2013-05-27 10:30:00,12,6,66.7,290,14,,0,,FEW,SCT,BKN,1800,2700,4500
2013-05-28 2:30:00,11,8,81.74,270,8,,0,,FEW,BKN,,3300,8700,
2013-05-28 18:30:00,15,12,82.25,170,4,,0,,,,,,,
2013-05-29 10:30:00,20,10,52.51,180,13,,0,,FEW,,,3900,,
2013-05-30 2:30:00,12,8,76.5,320,15,,0,,,,,,,
2013-05-30 18:30:00,11,10,93.55,260,10,,0,,SCT,BKN,,800,1400,
2013-05-31 10:30:00,11,10,93.55,160,5,,0,,SCT,BKN,BKN,700,2200,3400
2013-06-01 2:30:00,10,9,93.5,310,3,,0,,SCT,,,3500,,
2013-06-01 18:30:00,16,10,67.54,310,8,,0,,FEW,BKN,,3300,5200,
2013-06-02 10:30:00,19,11,59.74,150,6,,0,,SCT,SCT,,2700,7500,
2013-06-03 2:30:00,10,9,93.5,310,21,,0,32,SCT,BKN,,1600,7000,
2013-06-03 18:30:00,11,9,87.47,310,23,,0,,FEW,SCT,BKN,500,1300,4800
2013-06-04 10:30:00,12,10,87.56,310,12,,0,,SCT,BKN,,1000,3300,
2013-06-05 2:30:00,13,12,93.65,330,11,,0,,SCT,OVC,,1200,9300,
2013-06-05 18:30:00,15,11,76.98,360,4,,0,,SCT,,,2300,,
2013-06-06 10:30:00,18,12,67.95,290,10,,0,,FEW,,,2200,,
2013-06-07 2:30:00,14,13,93.69,310,7,,0,,,,,,,
2013-06-07 18:30:00,21,15,68.55,340,5,,0,,,,,,,
2013-06-08 10:30:00,25,15,53.8,,1,,0,,FEW,SCT,,3600,3800,
2013-06-09 2:30:00,14,13,93.69,60,5,,0,,,,,,,
2013-06-09 18:30:00,23,15,60.67,170,7,,0,,,,,,,
2013-06-10 10:30:00,26,11,39.02,240,15,,0,,,,,,,
2013-06-11 2:30:00,15,14,93.74,310,7,,0,,SCT,BKN,BKN,1000,2500,9000
2013-06-11 18:30:00,16,13,82.37,360,5,,0,,,,,,,
2013-06-12 10:30:00,22,10,46.43,10,12,,0,,,,,,,
2013-06-13 2:30:00,14,10,76.82,,1,,0,,,,,,,
2013-06-13 18:30:00,24,10,41.14,240,3,,0,,,,,,,
2013-06-14 10:30:00,24,15,57.12,330,17,,0,,SCT,,,4100,,
2013-06-15 2:30:00,17,15,88,300,4,,0,,FEW,,,3000,,
2013-06-15 18:30:00,25,18,65.12,140,3,,0,,,,,,,
2013-06-16 10:30:00,24,17,64.91,260,4,,0,,,,,,,
2013-06-17 2:30:00,18,17,93.88,60,3,,0,,,,,,,
2013-06-17 18:30:00,28,21,65.74,150,4,,0,,,,,,,
2013-06-18 10:30:00,31,20,51.98,180,9,,0,,,,,,,
2013-06-19 2:30:00,20,19,93.97,30,4,,0,,,,,,,
2013-06-19 18:30:00,30,21,58.55,130,3,,0,,,,,,,
2013-06-20 10:30:00,33,22,52.48,160,10,,0,,FEW,,,4000,,
2013-06-21 2:30:00,21,19,88.34,70,6,,0,,,,,,,
2013-06-21 18:30:00,28,20,61.81,50,3,,0,,,,,,,
2013-06-22 10:30:00,28,19,58.08,330,10,,0,,FEW,,,3500,,
2013-06-23 2:30:00,20,16,77.75,330,12,,0,,,,,,,
2013-06-23 18:30:00,25,15,53.8,350,4,,0,,,,,,,
2013-06-24 10:30:00,14,12,87.74,310,19,,0,31,FEW,SCT,BKN,800,1200,3100
2013-06-25 2:30:00,13,12,93.65,310,14,,0,,BKN,BKN,,1100,4500,
2013-06-25 18:30:00,15,10,72.01,330,13,,0,,FEW,SCT,BKN,2200,3200,10000
2013-06-26 10:30:00,15,10,72.01,310,15,,0,,SCT,BKN,,2700,3600,
2013-06-27 2:30:00,11,7,76.34,330,8,,0,,FEW,,,2300,,
2013-06-27 18:30:00,16,8,59.01,340,6,,0,,,,,,,
2013-06-28 10:30:00,19,9,52.25,10,7,,0,,BKN,,,3900,,
2013-06-29 2:30:00,13,11,87.65,300,11,,0,,FEW,,,800,,
2013-06-29 18:30:00,20,10,52.51,320,6,,0,,,,,,,
2013-06-30 10:30:00,16,11,72.2,340,9,,0,,FEW,SCT,BKN,1800,3000,6000
2013-07-01 2:30:00,12,7,71.45,,2,,0,,,,,,,
2013-07-01 18:30:00,21,11,52.77,90,3,,0,,,,,,,
2013-07-02 10:30:00,25,12,44.25,170,11,,0,,FEW,,,4800,,
2013-07-03 2:30:00,14,13,93.69,50,6,,0,,,,,,,
2013-07-03 18:30:00,23,14,56.88,150,6,,0,,,,,,,
2013-07-04 10:30:00,27,16,50.95,300,7,,0,,FEW,,,3900,,
2013-07-05 2:30:00,20,16,77.75,330,7,,0,,,,,,,
2013-07-05 18:30:00,24,18,69.14,360,10,,0,,,,,,,
2013-07-06 10:30:00,26,18,61.36,40,6,,0,,FEW,,,2800,,
2013-07-07 2:30:00,19,16,82.74,290,3,,0,,,,,,,
2013-07-07 18:30:00,24,16,60.9,360,8,,0,,,,,,,
2013-07-08 10:30:00,25,15,53.8,,2,,0,,FEW,SCT,,4200,4800,
2013-07-09 2:30:00,16,13,82.37,50,6,,0,,,,,,,
2013-07-09 18:30:00,26,16,54.05,350,4,,0,,,,,,,
2013-07-10 10:30:00,27,13,41.97,340,12,,0,,,,,,,
2013-07-11 2:30:00,19,14,72.74,320,18,,0,,,,,,,
2013-07-11 18:30:00,20,11,56.13,330,9,,0,,,,,,,
2013-07-12 10:30:00,22,11,49.64,330,15,,0,,FEW,SCT,,4800,8500,
2013-07-13 2:30:00,15,12,82.25,0,0,,0,,,,,,,
2013-07-13 18:30:00,22,11,49.64,320,6,,0,,,,,,,
2013-07-14 10:30:00,24,11,43.97,360,12,,0,,,,,,,
2013-07-15 2:30:00,19,13,68.15,320,8,,0,,FEW,SCT,,4500,6600,
2013-07-15 18:30:00,21,10,49.37,30,9,,0,,,,,,,
2013-07-16 10:30:00,24,10,41.14,340,7,,0,,,,,,,
2013-07-17 2:30:00,15,11,76.98,30,1,,0,,,,,,,
2013-07-17 18:30:00,26,14,47.52,190,4,,0,,,,,,,
2013-07-18 10:30:00,29,14,39.86,,3,,0,,,,,,,
2013-07-19 2:30:00,19,14,72.74,0,0,,0,,,,,,,
2013-07-19 18:30:00,28,14,42.25,330,4,,0,,,,,,,
2013-07-20 10:30:00,27,13,41.97,330,12,,0,,,,,,,
2013-07-21 2:30:00,15,11,76.98,20,2,,0,,,,,,,
2013-07-21 18:30:00,24,11,43.97,360,5,,0,,,,,,,
2013-07-22 10:30:00,27,11,36.79,,2,,0,,,,,,,
2013-07-23 2:30:00,16,12,77.14,350,1,,0,,,,,,,
2013-07-23 18:30:00,28,12,37.07,20,2,,0,,,,,,,
2013-07-24 10:30:00,29,11,32.73,350,4,,0,,,,,,,
2013-07-25 2:30:00,23,16,64.69,,2,,0,,,,,,,
2013-07-25 18:30:00,25,16,57.36,,1,,0,,FEW,,,3600,,
2013-07-26 10:30:00,31,15,37.9,,4,,0,,,,,,,
2013-07-27 2:30:00,20,16,77.75,80,2,,0,,,,,,,
2013-07-27 18:30:00,30,18,48.58,170,6,,0,,,,,,,
2013-07-28 10:30:00,34,18,38.73,180,9,,0,,,,,,,
2013-07-29 2:30:00,23,17,68.94,30,6,,0,,,,,,,
2013-07-29 18:30:00,31,20,51.98,110,6,,0,,,,,,,
2013-07-30 10:30:00,23,14,56.88,340,17,,0,,SCT,,,3700,,
2013-07-31 2:30:00,19,14,72.74,300,9,,0,,,,,,,
2013-07-31 18:30:00,26,14,47.52,340,9,,0,,,,,,,
2013-08-01 10:30:00,28,13,39.58,,6,,0,,,,,,,
2013-08-02 2:30:00,17,14,82.5,40,2,,0,,,,,,,
2013-08-02 18:30:00,30,15,40.14,110,2,,0,,,,,,,
2013-08-03 10:30:00,33,15,33.84,,4,,0,,,,,,,
2013-08-04 2:30:00,24,15,57.12,250,2,,0,,,,,,,
2013-08-04 18:30:00,30,16,42.8,100,4,,0,,,,,,,
2013-08-05 10:30:00,28,18,54.55,210,4,,0,,FEW,,,3800,,
2013-08-06 2:30:00,20,17,82.86,30,5,,0,,,,,,,
2013-08-06 18:30:00,31,17,43.07,140,4,,0,,,,,,,
2013-08-07 10:30:00,33,16,36.08,160,8,,0,,,,,,,
2013-08-08 2:30:00,21,15,68.55,50,7,,0,,,,,,,
2013-08-08 18:30:00,32,12,29.45,180,5,,0,,,,,,,
2013-08-09 10:30:00,32,19,46.14,,4,,0,,,,,,,
2013-08-10 2:30:00,19,17,88.18,330,14,,0,,BKN,,,1300,,
2013-08-10 18:30:00,20,12,59.97,20,5,,0,,,,,,,
2013-08-11 10:30:00,26,12,41.69,300,9,,0,,,,,,,
2013-08-12 2:30:00,18,12,67.95,280,3,,0,,,,,,,
2013-08-12 18:30:00,24,16,60.9,70,5,,0,,FEW,BKN,,3200,10000,
2013-08-13 10:30:00,25,15,53.8,290,11,,0,,FEW,,,4100,,
2013-08-14 2:30:00,19,12,63.82,310,3,,0,,,,,,,
2013-08-14 18:30:00,21,11,52.77,300,5,,0,,,,,,,
2013-08-15 10:30:00,23,4,28.96,30,9,,0,,,,,,,
2013-08-16 2:30:00,12,8,76.5,50,3,,0,,,,,,,
2013-08-16 18:30:00,21,11,52.77,80,4,,0,,,,,,,
2013-08-17 10:30:00,28,11,34.69,190,7,,0,,,,,,,
2013-08-18 2:30:00,16,13,82.37,40,5,,0,,,,,,,
2013-08-18 18:30:00,25,14,50.43,160,5,,0,,,,,,,
2013-08-19 10:30:00,29,15,42.52,120,5,,0,,,,,,,
2013-08-20 2:30:00,19,16,82.74,10,5,,0,,SCT,,,2000,,
2013-08-20 18:30:00,18,14,77.45,330,11,,0,22,FEW,BKN,,2000,10000,
2013-08-21 10:30:00,21,13,60.21,360,13,,0,,SCT,,,3100,,
2013-08-22 2:30:00,14,10,76.82,260,4,,0,,,,,,,
2013-08-22 18:30:00,21,12,56.38,350,4,,0,,,,,,,
2013-08-23 12:30:00,26,10,36.51,,1,,0,,,,,,,
2013-08-24 4:30:00,17,12,72.38,60,5,,0,,,,,,,
2013-08-24 20:30:00,18,15,82.62,50,3,,0,,,,,,,
2013-08-25 12:30:00,23,12,49.9,90,7,,0,,,,,,,
2013-08-26 4:30:00,17,15,88,0,0,,0,,FEW,BKN,,700,1900,
2013-08-26 20:30:00,17,16,93.83,300,4,,0,,FEW,BKN,,1000,4300,
2013-08-27 12:30:00,19,17,88.18,10,5,,0,,FEW,SCT,BKN,900,1500,6000
2013-08-28 4:30:00,15,15,100,80,9,,0,,FEW,SCT,BKN,200,800,2800
2013-08-28 20:30:00,18,14,77.45,330,13,,0,,,,,,,
2013-08-29 12:30:00,24,11,43.97,360,11,,0,,,,,,,
2013-08-30 4:30:00,14,10,76.82,130,3,,0,,,,,,,
2013-08-30 20:30:00,17,12,72.38,0,0,,0,,,,,,,
2013-08-31 12:30:00,26,9,34.13,290,8,,0,,,,,,,
2013-09-01 4:30:00,19,13,68.15,300,15,,0,,,,,,,
2013-09-01 20:30:00,15,6,54.86,,2,,0,,,,,,,
2013-09-02 12:30:00,21,6,37.61,270,16,,0,,,,,,,
2013-09-03 4:30:00,17,12,72.38,290,13,,0,,FEW,SCT,BKN,1300,2300,4000
2013-09-03 20:30:00,17,14,82.5,50,3,,0,,FEW,,,4000,,
2013-09-04 12:30:00,24,12,46.98,,2,,0,,FEW,BKN,,4900,5600,
2013-09-05 4:30:00,14,13,93.69,,2,,0,,,,,,,
2013-09-05 20:30:00,16,13,82.37,20,2,,0,,,,,,,
2013-09-06 12:30:00,25,10,38.74,130,7,,0,,,,,,,
2013-09-07 4:30:00,13,9,76.66,40,6,,0,,,,,,,
2013-09-07 20:30:00,17,12,72.38,20,1,,0,,,,,,,
2013-09-08 12:30:00,26,6,27.81,180,13,,0,,,,,,,
2013-09-09 4:30:00,16,9,63.15,90,4,,0,,,,,,,
2013-09-09 20:30:00,15,14,93.74,0,0,,0,,NSC,,,,,
2013-09-10 12:30:00,22,13,56.63,190,12,,0,,FEW,SCT,,4000,4200,
2013-09-11 4:30:00,13,11,87.65,320,9,,0,,SCT,BKN,,1500,2100,
2013-09-11 20:30:00,14,10,76.82,,1,,0,,,,,,,
2013-09-12 12:30:00,19,8,48.83,300,3,,0,,FEW,SCT,BKN,4900,7000,8900
2013-09-13 4:30:00,11,8,81.74,340,3,,0,,SCT,,,2500,,
2013-09-13 20:30:00,13,11,87.65,310,10,,0,,FEW,BKN,BKN,4000,5600,8300
2013-09-14 12:30:00,15,13,87.83,300,9,,0,,OVC,,,4700,,
2013-09-15 4:30:00,13,12,93.65,230,6,,0,,,,,,,
2013-09-15 20:30:00,16,15,93.79,60,4,,0,,,,,,,
2013-09-16 12:30:00,22,13,56.63,320,6,,0,,FEW,BKN,,3900,10000,
2013-09-17 4:30:00,13,12,93.65,260,3,,0,,FEW,BKN,OVC,1500,3200,3900
2013-09-17 20:30:00,10,8,87.37,300,11,,0,,,,,,,
2013-09-18 12:30:00,14,9,71.83,230,5,,0,,FEW,BKN,,2000,3100,
2013-09-19 4:30:00,11,9,87.47,350,11,,0,,FEW,FEW,BKN,1500,2300,2700
2013-09-19 20:30:00,11,9,87.47,300,13,,0,,FEW,,,3500,,
2013-09-20 12:30:00,17,10,63.38,290,8,,0,,FEW,BKN,,3800,6100,
2013-09-21 4:30:00,13,11,87.65,,5,,0,,FEW,BKN,,1500,9800,
2013-09-21 20:30:00,13,11,87.65,320,7,,0,,,,,,,
2013-09-22 12:30:00,18,7,48.55,360,9,,0,,BKN,,,4700,,
2013-09-23 4:30:00,15,10,72.01,310,13,,0,,BKN,,,4500,,
2013-09-23 20:30:00,17,10,63.38,310,19,,0,,SCT,BKN,,3900,6000,
2013-09-24 12:30:00,20,10,52.51,310,17,,0,,FEW,SCT,BKN,3800,4700,5200
2013-09-25 4:30:00,10,9,93.5,50,3,,0,,FEW,SCT,,3100,5400,
2013-09-25 20:30:00,14,10,76.82,40,5,,0,,FEW,,,3800,,
2013-09-26 12:30:00,18,14,77.45,320,8,,0,,SCT,BKN,,2900,3700,
2013-09-27 4:30:00,8,6,87.19,0,0,,0,,,,,,,
2013-09-27 20:30:00,8,6,87.19,0,0,,0,,,,,,,
2013-09-28 12:30:00,16,2,38.85,70,4,,0,,,,,,,
2013-09-29 4:30:00,5,3,86.89,40,6,,0,,,,,,,
2013-09-29 20:30:00,10,8,87.37,50,2,,0,,,,,,,
2013-09-30 12:30:00,15,5,51.18,50,5,,0,,,,,,,
2013-10-01 4:30:00,7,5,87.09,0,0,,0,,,,,,,
2013-10-01 20:30:00,8,4,75.84,290,4,,0,,,,,,,
2013-10-02 12:30:00,13,2,47.16,270,3,,0,,FEW,SCT,BKN,4400,5500,7300
2013-10-03 4:30:00,0,-2,86.39,50,3,,0,,,,,,,
2013-10-03 20:30:00,3,-1,74.98,60,2,,0,,,,,,,
2013-10-04 12:30:00,12,-2,37.67,190,11,,0,,,,,,,
2013-10-05 4:30:00,0,-2,86.39,70,4,,0,,,,,,,
2013-10-05 20:30:00,11,3,57.77,140,5,,0,,,,,,,
2013-10-06 12:30:00,12,6,66.7,110,3,,0,,BKN,,,2100,,
2013-10-07 4:30:00,11,10,93.55,0,0,,0,,BKN,OVC,,1200,2900,
2013-10-07 20:30:00,9,8,93.45,0,0,,0,,,,,,,
2013-10-08 12:30:00,20,3,32.43,170,9,,0,,,,,,,
2013-10-09 4:30:00,10,7,81.61,,2,,0,,NSC,,,,,
2013-10-09 20:30:00,13,11,87.65,0,0,,0,,,,,,,
2013-10-10 13:00:00,15,13,87.83,150,10,,0,,SCT,OVC,,1900,2000,
2013-10-11 5:00:00,13,12,93.65,100,7,,0,,FEW,BKN,,700,800,
2013-10-11 21:00:00,13,13,100,240,4,,0,,FEW,SCT,BKN,400,1100,2000
2013-10-12 13:00:00,17,13,77.29,90,5,,0,,SCT,SCT,,2200,5500,
2013-10-13 5:00:00,9,9,100,30,4,,0,,FEW,,,100,,
2013-10-13 21:00:00,7,6,93.35,0,0,,0,,,,,,,
2013-10-14 13:00:00,15,10,72.01,120,3,,0,,SCT,BKN,,2200,2400,
2013-10-15 5:00:00,11,10,93.55,250,3,,0,,SCT,BKN,BKN,2000,2500,4100
2013-10-15 21:00:00,8,8,100,60,6,,0,,,,,,,
2013-10-16 13:00:00,10,8,87.37,320,14,,0,,FEW,SCT,BKN,1600,2300,4000
2013-10-17 5:00:00,8,6,87.19,200,3,,0,,FEW,,,3000,,
2013-10-17 21:00:00,11,8,81.74,230,5,,0,,,,,,,
2013-10-18 13:00:00,15,5,51.18,330,11,,0,,FEW,BKN,,4000,6500,
2013-10-19 5:00:00,5,5,100,50,4,,0,,BKN,,,4800,,
2013-10-19 21:00:00,7,6,93.35,50,7,,0,,,,,,,
2013-10-20 13:00:00,18,11,63.6,160,4,,0,,,,,,,
2013-10-21 5:00:00,11,10,93.55,120,2,,0,,,,,,,
2013-10-21 21:00:00,12,11,93.6,60,3,,0,,,,,,,
2013-10-22 13:00:00,15,13,87.83,130,7,,0,,SCT,BKN,,600,800,
2013-10-23 5:00:00,11,11,100,,2,,0,,FEW,,,900,,
2013-10-23 21:00:00,16,14,87.92,290,9,,0,,,,,,,
2013-10-24 13:00:00,18,14,77.45,200,3,,0,,FEW,SCT,,1600,4000,
2013-10-25 5:00:00,11,10,93.55,70,6,,0,,FEW,SCT,,200,700,
2013-10-25 21:00:00,11,11,100,230,3,,0,,NSC,,,,,
2013-10-26 18:00:00,10,10,100,0,0,,0,,SCT,,,100,,
2013-10-27 11:30:00,19,12,63.82,250,4,,0,,,,,,,
2013-10-28 3:30:00,14,12,87.74,260,2,,0,,FEW,BKN,,4000,10000,
2013-10-28 19:30:00,15,13,87.83,,2,,0,,,,,,,
2013-10-29 11:30:00,16,11,72.2,300,9,,0,,FEW,BKN,BKN,4500,5600,9500
2013-10-30 3:30:00,11,9,87.47,,2,,0,,,,,,,
2013-10-30 19:30:00,10,8,87.37,320,6,,0,,,,,,,
2013-10-31 11:30:00,14,5,54.6,140,3,,0,,,,,,,
2013-11-01 3:30:00,7,6,93.35,40,6,,0,,BKN,,,4100,,
2013-11-01 19:30:00,8,6,87.19,40,3,,0,,,,,,,
2013-11-02 11:30:00,13,9,76.66,260,5,,0,,FEW,,,1800,,
2013-11-03 8:30:00,10,10,100,80,4,,0,,BKN,BKN,,400,1400,
2013-11-04 0:30:00,10,4,66.27,270,8,,0,,,,,,,
2013-11-04 17:00:00,11,9,87.47,150,6,,0,,OVC,,,1600,,
2013-11-05 9:00:00,10,9,93.5,310,10,,0,,SCT,BKN,BKN,1300,3600,4700
2013-11-06 1:00:00,3,2,93.14,220,3,,0,,,,,,,
2013-11-06 17:00:00,10,5,71.07,300,10,,0,,FEW,,,3800,,
2013-11-07 9:00:00,11,9,87.47,200,6,,0,,FEW,BKN,,500,6500,
